country,year,china_gdp,gdp,dist,border,bri,imp,exp,total
Afghanistan,2008,4594306848763,10109218068,4184,1,0,2693017,151626761,154319778
Afghanistan,2009,5101702432883,12439087077,4184,1,0,1375868,213366201,214742069
Afghanistan,2010,6087164527421,15856574731,4184,1,0,3680419,175264609,178945028
Afghanistan,2011,7551500425598,17804280538,4184,1,0,4403087,230009966,234413053
Afghanistan,2012,8532230724142,20001615789,4184,1,0,5186565,464033546,469220111
Afghanistan,2013,9570405758740,20561054090,4184,1,0,9595295,328258809,337854104
Afghanistan,2014,10438529153238,20484873230,4184,1,1,17371806,393559251,410931057
Afghanistan,2015,11015542352469,19907111419,4184,1,1,11770644,361819889,373590533
Afghanistan,2016,11137945669351,19362642267,4184,1,1,4534101,430653261,435187362
Afghanistan,2017,12143491448186,20191764940,4184,1,1,3427619,541205985,544633604
Afghanistan,2018,13608151864638,19362969582,4184,1,1,24108670,667867957,691976627
Albania,2008,4594306848763,12881353985,7696,0,0,88259172,196105777,284364949
Albania,2009,5101702432883,12044223458,7696,0,0,64319826,207861575,272181401
Albania,2010,6087164527421,11926962835,7696,0,0,147572616,199277724,346850340
Albania,2011,7551500425598,12890867536,7696,0,0,155367791,281482764,436850555
Albania,2012,8532230724142,12319784701,7696,0,0,142720886,343904583,486625469
Albania,2013,9570405758740,12776277649,7696,0,0,234840915,324596499,559437414
Albania,2014,10438529153238,13228244336,7696,0,1,189322397,378269750,567592147
Albania,2015,11015542352469,11386927679,7696,0,1,127861359,430190806,558052165
Albania,2016,11137945669351,11861353752,7696,0,1,128596467,506540419,635136886
Albania,2017,12143491448186,13025064967,7696,0,1,196222142,454033529,650255671
Albania,2018,13608151864638,15102500898,7696,0,1,107861715,541832246,649693961
Algeria,2008,4594306848763,170997541141,9130,0,0,849219211,3751909956,4601129167
Algeria,2009,5101702432883,137214821177,9130,0,0,946619790,4180239032,5126858822
Algeria,2010,6087164527421,161205065469,9130,0,0,1177317334,3999998875,5177316209
Algeria,2011,7551500425598,200015355528,9130,0,0,1960886720,4471882142,6432768862
Algeria,2012,8532230724142,209062886917,9130,0,0,2311905609,5416657169,7728562778
Algeria,2013,9570405758740,209754763861,9130,0,0,2164546739,6023897368,8188444107
Algeria,2014,10438529153238,213808808747,9130,0,0,1314681787,7395177834,8709859621
Algeria,2015,11015542352469,165978425168,9130,0,0,767362894,7583347042,8350709936
Algeria,2016,11137945669351,160032930354,9130,0,0,331886154,7647851142,7979737296
Algeria,2017,12143491448186,167390266101,9130,0,0,448323792,6784746250,7233070042
Algeria,2018,13608151864638,173757952824,9130,0,0,1178823679,7923382278,9102205957
Armenia,2008,4594306848763,11662040714,5952,0,0,11506191,69212461,80718652
Armenia,2009,5101702432883,8647936748,5952,0,0,23938617,87414900,111353517
Armenia,2010,6087164527421,9260284938,5952,0,0,46703414,117130052,163833466
Armenia,2011,7551500425598,10142111334,5952,0,0,34631988,135722781,170354769
Armenia,2012,8532230724142,10619320049,5952,0,0,35165810,113204371,148370181
Armenia,2013,9570405758740,11121465767,5952,0,0,73138531,119849623,192988154
Armenia,2014,10438529153238,11609512940,5952,0,1,167172701,122809063,289981764
Armenia,2015,11015542352469,10553337673,5952,0,1,208972279,112400450,321372729
Armenia,2016,11137945669351,10546135160,5952,0,1,280618246,111083094,391701340
Armenia,2017,12143491448186,11527458566,5952,0,1,302677119,143851698,446528817
Armenia,2018,13608151864638,12433089919,5952,0,1,313972220,213134241,527106461
Austria,2008,4594306848763,430294287388,7478,0,0,3120815304,1769957801,4890773105
Austria,2009,5101702432883,400172297861,7478,0,0,3405645433,1428189833,4833835266
Austria,2010,6087164527421,391892746545,7478,0,0,4229254595,1854332606,6083587201
Austria,2011,7551500425598,431120310089,7478,0,0,4760979939,2226818600,6987798539
Austria,2012,8532230724142,409425234155,7478,0,0,4723751732,2040341980,6764093712
Austria,2013,9570405758740,430068712972,7478,0,0,5030350258,2037526821,7067877079
Austria,2014,10438529153238,441996131737,7478,0,0,5851704190,2396212239,8247916429
Austria,2015,11015542352469,381817565894,7478,0,0,4968031497,2497728917,7465760414
Austria,2016,11137945669351,395227684139,7478,0,0,5026543805,2240082602,7266626407
Austria,2017,12143491448186,417282900758,7478,0,0,5865911150,2527128524,8393039674
Austria,2018,13608151864638,455285818035,7478,0,0,6923205552,2842355146,9765560698
Azerbaijan,2008,4594306848763,48852482960,5529,0,0,114863737,686098458,800962195
Azerbaijan,2009,5101702432883,44291490421,5529,0,0,128316641,553288806,681605447
Azerbaijan,2010,6087164527421,52902703376,5529,0,0,86547383,846157246,932704629
Azerbaijan,2011,7551500425598,65951627200,5529,0,0,193720359,892618568,1086338927
Azerbaijan,2012,8532230724142,69683935845,5529,0,0,214161731,1069827220,1283988951
Azerbaijan,2013,9570405758740,74164435946,5529,0,0,233583286,868568350,1102151636
Azerbaijan,2014,10438529153238,75244294275,5529,0,1,297062697,645252818,942315515
Azerbaijan,2015,11015542352469,53074468085,5529,0,1,222904058,439145357,662049415
Azerbaijan,2016,11137945669351,37867518957,5529,0,1,412081779,345883254,757965033
Azerbaijan,2017,12143491448186,40865558912,5529,0,1,577453747,386971460,964425207
Azerbaijan,2018,13608151864638,46939529412,5529,0,1,382090298,516277989,898368287
Bahrain,2008,4594306848763,25710877660,6190,0,0,131316949,655076764,786393713
Bahrain,2009,5101702432883,22938218085,6190,0,0,211236915,475314122,686551037
Bahrain,2010,6087164527421,25713271277,6190,0,0,251912196,799503064,1051415260
Bahrain,2011,7551500425598,28776622340,6190,0,0,325836051,880011827,1205847878
Bahrain,2012,8532230724142,30749335106,6190,0,0,348345054,1202781555,1551126609
Bahrain,2013,9570405758740,32539547872,6190,0,0,305180622,1238929155,1544109777
Bahrain,2014,10438529153238,33387686170,6190,0,1,183964392,1231781672,1415746064
Bahrain,2015,11015542352469,31125877660,6190,0,1,111542810,1011846267,1123389077
Bahrain,2016,11137945669351,32250132979,6190,0,1,63722602,790491394,854213996
Bahrain,2017,12143491448186,35432686170,6190,0,1,123945740,902519415,1026465155
Bahrain,2018,13608151864638,37746196809,6190,0,1,150436964,1138819945,1289256909
Bangladesh,2008,4594306848763,91631278239,3027,0,0,131909511,4556074057,4687983568
Bangladesh,2009,5101702432883,102477791472,3027,0,0,140721650,4441066871,4581788521
Bangladesh,2010,6087164527421,115279077465,3027,0,0,268875896,6789096629,7057972525
Bangladesh,2011,7551500425598,128637938711,3027,0,0,449036340,7810657633,8259693973
Bangladesh,2012,8532230724142,133355749482,3027,0,0,479727412,7970093212,8449820624
Bangladesh,2013,9570405758740,149990451022,3027,0,0,602366367,9705086684,10307453051
Bangladesh,2014,10438529153238,172885454931,3027,0,1,761107883,11782272267,12543380150
Bangladesh,2015,11015542352469,195078678697,3027,0,1,816845185,13894707663,14711552848
Bangladesh,2016,11137945669351,221415188000,3027,0,1,869397551,14300635412,15170032963
Bangladesh,2017,12143491448186,249723862487,3027,0,1,875144719,15169021003,16044165722
Bangladesh,2018,13608151864638,274024958966,3027,0,1,985405469,17759539782,18744945251
Belarus,2008,4594306848763,60763483146,6484,0,0,497824135,361362946,859187081
Belarus,2009,5101702432883,50874078052,6484,0,0,529594008,280421170,810015178
Belarus,2010,6087164527421,58665088956,6484,0,0,476097301,795610109,1271707410
Belarus,2011,7551500425598,61757788945,6484,0,0,599466415,705134767,1304601182
Belarus,2012,8532230724142,65685102555,6484,0,0,663130414,919816968,1582947382
Belarus,2013,9570405758740,75527984234,6484,0,0,580512302,872159994,1452672296
Belarus,2014,10438529153238,78813839984,6484,0,1,738277242,1110594383,1848871625
Belarus,2015,11015542352469,56454734397,6484,0,1,1010810007,748901088,1759711095
Belarus,2016,11137945669351,47722657821,6484,0,1,435188908,1090019147,1525208055
Belarus,2017,12143491448186,54726595249,6484,0,1,515383927,933361512,1448745439
Belarus,2018,13608151864638,59662495092,6484,0,1,570989321,1145353173,1716342494
Bhutan,2008,4594306848763,1227808790,2823,1,0,0,8463342,8463342
Bhutan,2009,5101702432883,1234014292,2823,1,0,52378,4116413,4168791
Bhutan,2010,6087164527421,1547991318,2823,1,0,12767,1586121,1598888
Bhutan,2011,7551500425598,1777101316,2823,1,0,75999,17381997,17457996
Bhutan,2012,8532230724142,1781281281,2823,1,0,12684,15603631,15616315
Bhutan,2013,9570405758740,1756215666,2823,1,0,8568,17405171,17413739
Bhutan,2014,10438529153238,1907090813,2823,1,1,104472,11115913,11220385
Bhutan,2015,11015542352469,2003598213,2823,1,1,350067,8115657,8465724
Bhutan,2016,11137945669351,2158972128,2823,1,1,131887,4828959,4960846
Bhutan,2017,12143491448186,2450364929,2823,1,1,176825,6238154,6414979
Bhutan,2018,13608151864638,2446674101,2823,1,1,8,12836574,12836582
Bosnia and Herzegovina,2008,4594306848763,19112739664,7629,0,0,6613839,72829871,79443710
Bosnia and Herzegovina,2009,5101702432883,17613836210,7629,0,0,13562187,35658382,49220569
Bosnia and Herzegovina,2010,6087164527421,17176781337,7629,0,0,17597023,37589221,55186244
Bosnia and Herzegovina,2011,7551500425598,18644723861,7629,0,0,29894728,41434916,71329644
Bosnia and Herzegovina,2012,8532230724142,17226849297,7629,0,0,23300875,46711528,70012403
Bosnia and Herzegovina,2013,9570405758740,18178503835,7629,0,0,20880328,91328214,112208542
Bosnia and Herzegovina,2014,10438529153238,18558343508,7629,0,1,37242373,283984316,321226689
Bosnia and Herzegovina,2015,11015542352469,16211540686,7629,0,1,53729080,59978105,113707185
Bosnia and Herzegovina,2016,11137945669351,16913330694,7629,0,1,43546206,64026820,107573026
Bosnia and Herzegovina,2017,12143491448186,18080118128,7629,0,1,57254159,78816751,136070910
Bosnia and Herzegovina,2018,13608151864638,20161865419,7629,0,1,77400748,109825748,187226496
Brunei Darussalam,2008,4594306848763,14393099069,3882,0,0,88884918,130542756,219427674
Brunei Darussalam,2009,5101702432883,10732366286,3882,0,0,282146357,140454760,422601117
Brunei Darussalam,2010,6087164527421,13707370737,3882,0,0,664329970,367609052,1031939022
Brunei Darussalam,2011,7551500425598,18525319978,3882,0,0,566815740,744393812,1311209552
Brunei Darussalam,2012,8532230724142,19048495519,3882,0,0,373085183,1252438159,1625523342
Brunei Darussalam,2013,9570405758740,18093829923,3882,0,0,89803505,1703776234,1793579739
Brunei Darussalam,2014,10438529153238,17098342541,3882,0,1,189717197,1746814598,1936531795
Brunei Darussalam,2015,11015542352469,12930394938,3882,0,1,101156073,1407408747,1508564820
Brunei Darussalam,2016,11137945669351,11400854268,3882,0,1,221546472,510852391,732398863
Brunei Darussalam,2017,12143491448186,12128104859,3882,0,1,351809713,637592774,989402487
Brunei Darussalam,2018,13608151864638,13567351175,3882,0,1,247640850,1597616589,1845257439
Bulgaria,2008,4594306848763,54409138498,7370,0,0,216781956,1124844722,1341626678
Bulgaria,2009,5101702432883,51884481410,7370,0,0,140997020,596052099,737049119
Bulgaria,2010,6087164527421,50610058210,7370,0,0,322999381,660906308,983905689
Bulgaria,2011,7551500425598,57418414504,7370,0,0,459981528,1005615637,1465597165
Bulgaria,2012,8532230724142,53903022339,7370,0,0,840157165,1054597122,1894754287
Bulgaria,2013,9570405758740,55555171010,7370,0,0,956742907,1116984160,2073727067
Bulgaria,2014,10438529153238,56814543481,7370,0,1,984859638,1178062014,2162921652
Bulgaria,2015,11015542352469,50201314895,7370,0,1,748306600,1043259427,1791566027
Bulgaria,2016,11137945669351,53240950226,7370,0,1,590108479,1055552573,1645661052
Bulgaria,2017,12143491448186,58220973783,7370,0,1,969183021,1169047355,2138230376
Bulgaria,2018,13608151864638,65132951116,7370,0,1,1149082938,1442480646,2591563584
Cambodia,2008,4594306848763,10351914093,3338,0,0,38828183,1095543284,1134371467
Cambodia,2009,5101702432883,10401851851,3338,0,0,36892151,907060919,943953070
Cambodia,2010,6087164527421,11242275199,3338,0,0,93627088,1347341970,1440969058
Cambodia,2011,7551500425598,12829541141,3338,0,0,184297983,2314810078,2499108061
Cambodia,2012,8532230724142,14054443213,3338,0,0,215313850,2708103063,2923416913
Cambodia,2013,9570405758740,15227991395,3338,0,0,363634853,3409507478,3773142331
Cambodia,2014,10438529153238,16702610842,3338,0,1,482914653,3274737955,3757652608
Cambodia,2015,11015542352469,18049954289,3338,0,1,666595118,3763390571,4429985689
Cambodia,2016,11137945669351,20159271965,3338,0,1,830513470,3928684744,4759198214
Cambodia,2017,12143491448186,22180376506,3338,0,1,1007581678,4783198403,5790780081
Cambodia,2018,13608151864638,24542474061,3338,0,1,1377337531,6022950063,7400287594
Croatia,2008,4594306848763,70288911413,7657,0,0,67835740,1741988454,1809824194
Croatia,2009,5101702432883,62666161453,7657,0,0,74856035,1118521596,1193377631
Croatia,2010,6087164527421,59807966533,7657,0,0,50890177,1343731335,1394621512
Croatia,2011,7551500425598,62354235671,7657,0,0,79531000,1540929756,1620460756
Croatia,2012,8532230724142,56494436183,7657,0,0,74514004,1299885707,1374399711
Croatia,2013,9570405758740,58056951042,7657,0,0,104265835,1389942736,1494208571
Croatia,2014,10438529153238,57642879510,7657,0,1,100662533,1027325028,1127987561
Croatia,2015,11015542352469,49530656285,7657,0,1,111789045,985561959,1097351004
Croatia,2016,11137945669351,51596929180,7657,0,1,161440422,1016752933,1178193355
Croatia,2017,12143491448186,55319620158,7657,0,1,183083779,1159640718,1342724497
Croatia,2018,13608151864638,60971699315,7657,0,1,212017381,1329773380,1541790761
Czech Republic,2008,4594306848763,235718586901,7474,0,0,1002704234,5497482854,6500187088
Czech Republic,2009,5101702432883,206179982164,7474,0,0,1131849047,5023771859,6155620906
Czech Republic,2010,6087164527421,207477857919,7474,0,0,1727987185,7121515998,8849503183
Czech Republic,2011,7551500425598,227948349666,7474,0,0,2318995632,7669407130,9988402762
Czech Republic,2012,8532230724142,207376427021,7474,0,0,2406876645,6323551170,8730427815
Czech Republic,2013,9570405758740,209402444996,7474,0,0,2614923008,6837794906,9452717914
Czech Republic,2014,10438529153238,207818330724,7474,0,1,2986688756,7992899362,10979588118
Czech Republic,2015,11015542352469,186829940546,7474,0,1,2780453405,8226132073,11006585478
Czech Republic,2016,11137945669351,195090272403,7474,0,1,2951543251,8058523909,11010067160
Czech Republic,2017,12143491448186,215913545038,7474,0,1,3695705524,8792969695,12488675219
Czech Republic,2018,13608151864638,245225882903,7474,0,1,4406185938,11912529366,16318715304
Djibouti,2008,4594306848763,999105339,7767,0,0,1791549,252267597,254059146
Djibouti,2009,5101702432883,1049110685,7767,0,0,109578,294601830,294711408
Djibouti,2010,6087164527421,1128611700,7767,0,0,690795,444061130,444751925
Djibouti,2011,7551500425598,1239144502,7767,0,0,176023,508853299,509029322
Djibouti,2012,8532230724142,1353632942,7767,0,0,617415,902579630,903197045
Djibouti,2013,9570405758740,2042817163,7767,0,0,273727,1018883781,1019157508
Djibouti,2014,10438529153238,2216200810,7767,0,1,1684901,1112181416,1113866317
Djibouti,2015,11015542352469,2445484583,7767,0,1,898189,1980815513,1981713702
Djibouti,2016,11137945669351,2618587757,7767,0,1,134100,2148396599,2148530699
Djibouti,2017,12143491448186,2766868072,7767,0,1,15498,2175409974,2175425472
Djibouti,2018,13608151864638,2955912228,7767,0,1,204,1871676062,1871676266
"Egypt, Arab Rep.",2008,4594306848763,162818181818,7558,0,0,428939103,5874260276,6303199379
"Egypt, Arab Rep.",2009,5101702432883,188982374701,7558,0,0,752542778,5107359456,5859902234
"Egypt, Arab Rep.",2010,6087164527421,218888324505,7558,0,0,917930190,6040984268,6958914458
"Egypt, Arab Rep.",2011,7551500425598,236001858960,7558,0,0,1518340176,7283232684,8801572860
"Egypt, Arab Rep.",2012,8532230724142,279372758362,7558,0,0,1320736724,8223921373,9544658097
"Egypt, Arab Rep.",2013,9570405758740,288586231502,7558,0,0,1851606760,8362674701,10214281461
"Egypt, Arab Rep.",2014,10438529153238,305529656458,7558,0,1,1159516629,10460509601,11620026230
"Egypt, Arab Rep.",2015,11015542352469,332698041031,7558,0,1,917844080,11958576936,12876421016
"Egypt, Arab Rep.",2016,11137945669351,332927833278,7558,0,1,553212429,10436255851,10989468280
"Egypt, Arab Rep.",2017,12143491448186,235369129338,7558,0,1,1341934131,9485643131,10827577262
"Egypt, Arab Rep.",2018,13608151864638,250894760351,7558,0,1,1834527721,12020880441,13855408162
Estonia,2008,4594306848763,24371299985,6380,0,0,88694380,588130160,676824540
Estonia,2009,5101702432883,19744110447,6380,0,0,79331724,362295983,441627707
Estonia,2010,6087164527421,19685033799,6380,0,0,181908389,676737922,858646311
Estonia,2011,7551500425598,23394843529,6380,0,0,205417486,1130854729,1336272215
Estonia,2012,8532230724142,23192709239,6380,0,0,135749789,1233665715,1369415504
Estonia,2013,9570405758740,25271407239,6380,0,0,199575171,1109820135,1309395306
Estonia,2014,10438529153238,26773472962,6380,0,1,225498366,1146097776,1371596142
Estonia,2015,11015542352469,23048864243,6380,0,1,234963583,953287539,1188251122
Estonia,2016,11137945669351,23996451498,6380,0,1,211791329,963644014,1175435343
Estonia,2017,12143491448186,26792757827,6380,0,1,260339003,1006352315,1266691318
Estonia,2018,13608151864638,30732144529,6380,0,1,245474319,1032202716,1277677035
Ethiopia,2008,4594306848763,27066912635,8320,0,0,81656179,1230719309,1312375488
Ethiopia,2009,5101702432883,32437389116,8320,0,0,214755559,1252460488,1467216047
Ethiopia,2010,6087164527421,29933790334,8320,0,0,273970311,1209615368,1483585679
Ethiopia,2011,7551500425598,31952763089,8320,0,0,292059109,885361446,1177420555
Ethiopia,2012,8532230724142,43310721414,8320,0,0,309365546,1529869658,1839235204
Ethiopia,2013,9570405758740,47648211133,8320,0,0,315687550,1868466390,2184153940
Ethiopia,2014,10438529153238,55612228234,8320,0,0,489953733,2922309224,3412262957
Ethiopia,2015,11015542352469,64589334979,8320,0,0,380349712,3440867341,3821217053
Ethiopia,2016,11137945669351,74296618481,8320,0,0,419419894,3214476645,3633896539
Ethiopia,2017,12143491448186,81760441159,8320,0,0,357582736,2664554880,3022137616
Ethiopia,2018,13608151864638,84355604753,8320,0,0,345312966,2537682497,2882995463
